,QC Method,Type,Folder,Name,Date,Time,Status,Vial,AS Method,Chromatographic Method,MS Method,DP Method,Update Calibration,Cal. Std. to Replace
1065,Do Nothing,Auto-Tune,GCxGC,Auto-Tune,5/16/2018,9:25:50 AM,Acquisition 4 of 4: Done,1,,Pest GCxGC,Pest GCxGC,,,
1066,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check,5/16/2018,10:04:46 AM,Error,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1067,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:2,5/16/2018,10:57:55 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1068,Do Nothing,Sample,GCxGC,Unk7 Pest6 15 pg/uL Split 20-1 (0.75 pg on Col) BT-PV2 GCxGC,5/16/2018,11:48:33 AM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1069,Do Nothing,Sample,GCxGC,Unk7 Pest6 15 pg/uL Split 20-1 (0.75 pg on Col) BT-PV2 GCxGC:2,5/16/2018,12:39:08 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1070,Do Nothing,Sample,GCxGC,Unk7 Pest6 15 pg/uL Split 20-1 (0.75 pg on Col) BT-PV2 GCxGC:3,5/16/2018,1:29:50 PM,Done,121,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1071,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:3,5/16/2018,2:20:32 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1072,Do Nothing,Sample,GCxGC,Unk5 Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC,5/16/2018,3:11:24 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1073,Do Nothing,Sample,GCxGC,Unk5 Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:2,5/16/2018,4:02:06 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1074,Do Nothing,Sample,GCxGC,Unk5 Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:3,5/16/2018,4:52:52 PM,Done,122,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1075,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:4,5/16/2018,5:43:35 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1076,Do Nothing,Sample,GCxGC,Unk2 Pest1 0.5 ng/uL Pest6 0.1 ng/uL Split 20-1 (25 pg & 5pg on Col) BT-PV2 GCxGC,5/16/2018,6:34:15 PM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1077,Do Nothing,Sample,GCxGC,Unk2 Pest1 0.5 ng/uL Pest6 0.1 ng/uL Split 20-1 (25 pg & 5pg on Col) BT-PV2 GCxGC:2,5/16/2018,7:24:48 PM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1078,Do Nothing,Sample,GCxGC,Unk2 Pest1 0.5 ng/uL Pest6 0.1 ng/uL Split 20-1 (25 pg & 5pg on Col) BT-PV2 GCxGC:3,5/16/2018,8:15:25 PM,Done,123,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1079,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:5,5/16/2018,9:06:00 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1080,Do Nothing,Sample,GCxGC,Unk1 Pest1 3.5 ng/uL Pest6 2.5 ng/uL Split 20-1 (175 pg & 125pg on Col) BT-PV2 GCxGC,5/16/2018,9:56:46 PM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1081,Do Nothing,Sample,GCxGC,Unk1 Pest1 3.5 ng/uL Pest6 2.5 ng/uL Split 20-1 (175 pg & 125pg on Col) BT-PV2 GCxGC:2,5/16/2018,10:47:46 PM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1082,Do Nothing,Sample,GCxGC,Unk1 Pest1 3.5 ng/uL Pest6 2.5 ng/uL Split 20-1 (175 pg & 125pg on Col) BT-PV2 GCxGC:3,5/16/2018,11:38:41 PM,Done,124,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1083,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:6,5/17/2018,12:29:33 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1084,Do Nothing,Sample,GCxGC,Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS,5/17/2018,1:20:26 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1085,Do Nothing,Sample,GCxGC,Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS:2,5/17/2018,2:11:21 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1086,Do Nothing,Sample,GCxGC,Pest1 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS:3,5/17/2018,3:02:21 AM,Done,125,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1087,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:7,5/17/2018,3:53:14 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1088,Do Nothing,Sample,GCxGC,Pest1 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS,5/17/2018,4:44:05 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1089,Do Nothing,Sample,GCxGC,Pest1 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS:2,5/17/2018,5:34:56 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1090,Do Nothing,Sample,GCxGC,Pest1 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS:3,5/17/2018,6:25:56 AM,Done,126,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1091,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:8,5/17/2018,7:16:49 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1092,Do Nothing,Sample,GCxGC,Pest6 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS,5/17/2018,8:07:50 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1093,Do Nothing,Sample,GCxGC,Pest6 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS:2,5/17/2018,8:58:59 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1094,Do Nothing,Sample,GCxGC,Pest6 0.2 ng/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC - No IS:3,5/17/2018,9:50:08 AM,Done,127,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1095,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:9,5/17/2018,10:41:04 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1096,Do Nothing,Sample,GCxGC,Pest6 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS,5/17/2018,11:32:03 AM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1097,Do Nothing,Sample,GCxGC,Pest6 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS:2,5/17/2018,12:22:50 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1098,Do Nothing,Sample,GCxGC,Pest6 5.0 ng/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC - No IS:3,5/17/2018,1:13:38 PM,Done,128,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1099,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:10,5/17/2018,2:04:25 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1100,Do Nothing,Sample,GCxGC,IS Only,5/17/2018,2:55:11 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1101,Do Nothing,Sample,GCxGC,IS Only:2,5/17/2018,3:46:08 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1102,Do Nothing,Sample,GCxGC,IS Only:3,5/17/2018,4:37:10 PM,Done,129,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1103,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:11,5/17/2018,5:28:05 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1104,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC,5/17/2018,6:19:06 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1105,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:2,5/17/2018,7:09:51 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1106,Do Nothing,Sample,GCxGC,OPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:3,5/17/2018,8:00:44 PM,Done,130,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1107,Do Nothing,Sample,GCxGC,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC,5/17/2018,8:51:36 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1108,Do Nothing,Sample,GCxGC,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC:2,5/17/2018,9:42:31 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1109,Do Nothing,Sample,GCxGC,OPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC:3,5/17/2018,10:33:19 PM,Done,131,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1110,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:12,5/17/2018,11:24:15 PM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1111,Do Nothing,Sample,GCxGC,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC,5/18/2018,12:15:19 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1112,Do Nothing,Sample,GCxGC,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:2,5/18/2018,1:06:17 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1113,Do Nothing,Sample,GCxGC,SPP L17-200 pg/uL Split 20-1 (10 pg on Col) BT-PV2 GCxGC:3,5/18/2018,1:57:10 AM,Done,132,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1114,Do Nothing,Sample,GCxGC,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC,5/18/2018,2:48:07 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1115,Do Nothing,Sample,GCxGC,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC:2,5/18/2018,3:38:59 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1116,Do Nothing,Sample,GCxGC,SPP L22-5000 pg/uL Split 20-1 (250 pg on Col) BT-PV2 GCxGC:3,5/18/2018,4:29:53 AM,Done,133,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1117,Do Nothing,Sample,GCxGC,DCM Blank - Carry Over Check:13,5/18/2018,5:20:45 AM,Done,150,Agilent 5uL syringe 1uL injection,Pest GCxGC,Pest GCxGC,,,
1118,Do Nothing,Source and Analyzer Focus,Method Development,Auto-Tune - Source and Analyzer Focus,6/4/2018,11:01:15 AM,Done,1,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1119,Do Nothing,Mass Calibration,Method Development,Auto-Tune - Mass Calibration,6/4/2018,11:02:18 AM,Done,1,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1120,Do Nothing,Gain Optimization,Method Development,Auto-Tune - Gain Optimization,6/4/2018,11:06:36 AM,Done,1,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1121,Do Nothing,Tune Validation,Method Development,Auto-Tune - Tune Validation,6/4/2018,11:08:40 AM,Done,1,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1122,Do Nothing,Auto-Tune,Method Development,Auto-Tune,6/4/2018,11:08:40 AM,Acquisition 4 of 4: Done,1,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1123,Do Nothing,Detector Measurement,Method Development,Detector Measurement,6/4/2018,11:10:45 AM,Done,2,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1124,Do Nothing,Detector Measurement,Method Development,Detector Measurement:2,6/4/2018,11:12:52 AM,Done,3,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1125,Do Nothing,Detector Measurement,Method Development,Detector Measurement:3,6/4/2018,11:15:00 AM,Done,4,,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 1,,,
1126,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 20C-min,6/4/2018,11:44:52 AM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (20C/min),Alkane 1D MD 1,,,
1127,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 20C-min - Find Solvent,6/4/2018,12:22:03 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (20C/min),Alkane 1D Find Solvent,,,
1128,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 15C-min - Find Solvent,6/4/2018,1:03:06 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (15C/min),Alkane 1D Find Solvent,,,
1129,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 10C-min - Find Solvent,6/4/2018,1:52:04 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (10C/min),Alkane 1D Find Solvent,,,
1130,Do Nothing,Detector Measurement,Method Development,Detector Measurement:4,6/4/2018,2:01:55 PM,Done,1,,Alkanes 1D MD 1 (10C/min),Alkane 1D MD 1,,,
1131,Do Nothing,Detector Measurement,Method Development,Detector Measurement:5,6/4/2018,2:04:03 PM,Done,1,,Alkanes 1D MD 1 (10C/min),Alkane 1D MD 1,,,
1132,Do Nothing,Detector Measurement,Method Development,Detector Measurement:6,6/4/2018,2:06:09 PM,Done,1,,Alkanes 1D MD 1 (10C/min),Alkane 1D MD 1,,,
1133,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 20C-min:2,6/4/2018,2:35:54 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (20C/min),Alkane 1D MD 2,,,
1134,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 15C-min,6/4/2018,3:16:49 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (15C/min),Alkane 1D MD 2,,,
1135,Do Nothing,Sample,Method Development,Alkanes #13 5ng/uL split 20-1 (1ng on col) 10C-min,6/4/2018,4:05:53 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D MD 1 (10C/min),Alkane 1D MD 2,,,
1136,Do Nothing,Sample,Method Development,DCM Blank,6/5/2018,10:28:01 AM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1137,Do Nothing,Sample,Method Development,DCM Blank:2,6/5/2018,11:08:48 AM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1138,Do Nothing,Sample,Method Development,DCM Blank:3,6/5/2018,11:49:37 AM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1139,Do Nothing,Source and Analyzer Focus,Method Development,Auto-Tune - Source and Analyzer Focus,6/5/2018,12:17:51 PM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1140,Do Nothing,Mass Calibration,Method Development,Auto-Tune - Mass Calibration,6/5/2018,12:18:52 PM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1141,Do Nothing,Gain Optimization,Method Development,Auto-Tune - Gain Optimization,6/5/2018,12:20:55 PM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1142,Do Nothing,Tune Validation,Method Development,Auto-Tune - Tune Validation,6/5/2018,12:23:00 PM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1143,Do Nothing,Auto-Tune,Method Development,Auto-Tune,6/5/2018,12:23:00 PM,Acquisition 4 of 4: Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1144,Do Nothing,Sample,Method Development,OFN_+000v_test L11-100 pg/uL Split 250-1 (400 fg on Col) BT-PV2 1D,6/5/2018,12:27:46 PM,Done,1,Agilent 5uL syringe 1uL injection,1D OFN - 250-1 Split,1D OFN +0 Volts,1D OFN TAF & PF,,
1145,Do Nothing,Sample,Method Development,OFN_+000v_test L11-100 pg/uL Split 250-1 (400 fg on Col) BT-PV2 1D:2,6/5/2018,12:35:25 PM,Done,1,Agilent 5uL syringe 1uL injection,1D OFN - 250-1 Split,1D OFN +0 Volts,1D OFN TAF & PF,,
1146,Do Nothing,Sample,Method Development,OFN_+000v_test L11-100 pg/uL Split 250-1 (400 fg on Col) BT-PV2 1D:3,6/5/2018,12:43:24 PM,Done,1,Agilent 5uL syringe 1uL injection,1D OFN - 250-1 Split,1D OFN +0 Volts,1D OFN TAF & PF,,
1147,Do Nothing,Detector Measurement,Method Development,Detector Measurement,6/5/2018,12:48:37 PM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1148,Do Nothing,Detector Measurement,Method Development,Detector Measurement:2,6/5/2018,12:50:47 PM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1149,Do Nothing,Detector Measurement,Method Development,Detector Measurement:3,6/5/2018,12:52:53 PM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1150,Do Nothing,Sample,Method Development,,6/5/2018,1:10:23 PM,Aborted,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1151,Do Nothing,Auto-Tune,Method Development,Auto-Tune,6/5/2018,1:58:59 PM,Acquisition 1 of 4: Collecting,1,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1152,Do Nothing,Source and Analyzer Focus,Method Development,Auto-Tune - Source and Analyzer Focus:3,6/5/2018,2:20:29 PM,Done,2,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1153,Do Nothing,Mass Calibration,Method Development,Auto-Tune - Mass Calibration:2,6/5/2018,2:21:33 PM,Done,2,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1154,Do Nothing,Gain Optimization,Method Development,Auto-Tune - Gain Optimization:2,6/5/2018,2:27:17 PM,Done,2,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1155,Do Nothing,Tune Validation,Method Development,Auto-Tune - Tune Validation:2,6/5/2018,2:29:29 PM,Done,2,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1156,Do Nothing,Auto-Tune,Method Development,Auto-Tune,6/5/2018,2:29:29 PM,Acquisition 4 of 4: Done,2,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1157,Do Nothing,Detector Measurement,Method Development,Detector Measurement:7,6/5/2018,2:31:48 PM,Done,3,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1158,Do Nothing,Detector Measurement,Method Development,Detector Measurement:8,6/5/2018,2:34:03 PM,Done,3,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1159,Do Nothing,Detector Measurement,Method Development,Detector Measurement:9,6/5/2018,2:36:14 PM,Done,3,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1160,Do Nothing,Sample,Method Development,Alk_+150v_test L13-5000 pg/uL Split 5-1 (1 ng on Col) BT-PV2 1D,6/5/2018,3:08:47 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,Alkanes (C10-C40) TAF & PF,,
1161,Do Nothing,Sample,Method Development,Alk_+150v_test L13-5000 pg/uL Split 5-1 (1 ng on Col) BT-PV2 1D:2,6/5/2018,3:48:03 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,Alkanes (C10-C40) TAF & PF,,
1162,Do Nothing,Sample,Method Development,Alk_+150v_test L13-5000 pg/uL Split 5-1 (1 ng on Col) BT-PV2 1D:3,6/5/2018,4:27:59 PM,Done,1,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,Alkanes (C10-C40) TAF & PF,,
1163,Do Nothing,Detector Measurement,Method Development,Detector Measurement:10,6/5/2018,4:37:31 PM,Done,1,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1164,Do Nothing,Detector Measurement,Method Development,Detector Measurement:11,6/5/2018,4:39:46 PM,Done,1,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1165,Do Nothing,Detector Measurement,Method Development,Detector Measurement:12,6/5/2018,4:42:02 PM,Done,1,,Alkanes 1D (10C/min),Alkanes 1D +150 Volts,,,
1166,Do Nothing,Sample,Method Development,DCM Blank:4,6/5/2018,5:14:41 PM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,Alkanes (C10-C40) TAF & PF,,
1167,Do Nothing,Sample,Method Development,DCM Blank:5,6/5/2018,5:54:35 PM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,Alkanes (C10-C40) TAF & PF,,
1168,Do Nothing,Sample,Method Development,DCM Blank:6,6/5/2018,6:34:24 PM,Done,150,Agilent 5uL syringe 1uL injection,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,Alkanes (C10-C40) TAF & PF,,
1169,Do Nothing,Sample,Method Development,DCM Blank:7,6/6/2018,8:20:48 AM,Aborted,150,,,External Leak Check,,,
1170,Do Nothing,Tune Validation,Method Development,Tune Validation,6/6/2018,8:26:52 AM,Done,151,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1171,Do Nothing,Tune Validation,Method Development,Tune Validation:2,6/6/2018,8:57:51 AM,Done,150,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1172,Do Nothing,Sample,Method Development,External Leak Check,6/6/2018,9:24:06 AM,Done,150,,,External Leak Check,,,
1173,Do Nothing,Sample,Method Development,External Leak Check:2,6/6/2018,9:33:43 AM,Aborted,150,,,External Leak Check,,,
1174,Do Nothing,Sample,Method Development,External Leak Check:3,6/6/2018,9:41:42 AM,Aborted,150,,,External Leak Check,,,
1175,Do Nothing,Sample,Method Development,External Leak Check:4,6/6/2018,10:17:11 AM,Aborted,150,,,External Leak Check,,,
1176,Do Nothing,Sample,Method Development,External Leak Check:5,6/6/2018,10:22:24 AM,Aborted,150,,,External Leak Check,,,
1177,Do Nothing,Sample,Method Development,External Leak Check:6,6/6/2018,10:27:11 AM,Aborted,151,,,External Leak Check,,,
1178,Do Nothing,Sample,Method Development,External Leak Check:7,6/6/2018,10:56:39 AM,Done,151,,,External Leak Check,,,
1179,Do Nothing,Tune Validation,Method Development,Tune Validation:3,6/6/2018,11:59:48 AM,Done,153,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1180,Do Nothing,Tune Validation,Method Development,Tune Validation:4,6/6/2018,1:04:57 PM,Done,151,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1181,Do Nothing,Sample,Method Development,External Leak Check:8,6/6/2018,2:14:15 PM,Aborted,151,,,External Leak Check,,,
1182,Do Nothing,Sample,Method Development,External Leak Check:9,6/6/2018,2:29:20 PM,Aborted,152,,,External Leak Check,,,
1183,Do Nothing,Tune Validation,Method Development,Tune Validation:5,6/6/2018,2:31:28 PM,Done,153,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1184,Do Nothing,Sample,Method Development,External Leak Check:10,6/6/2018,3:30:01 PM,Aborted,152,,,External Leak Check,,,
1185,Do Nothing,Sample,Method Development,External Leak Check:11,6/6/2018,3:47:26 PM,Aborted,153,,,External Leak Check,,,
1186,Do Nothing,Tune Validation,Method Development,Tune Validation:6,6/6/2018,3:49:36 PM,Done,154,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1187,Do Nothing,Tune Validation,Method Development,Tune Validation:7,6/7/2018,8:08:44 AM,Done,154,,Alkanes 1D (10C/min),Alkanes 1D +0 Volts,,,
1188,Do Nothing,Sample,1D +0 Volts,Sample,6/7/2018,8:30:38 AM,Done,153,,,External Leak Check,,,
1189,Do Nothing,Auto-Tune,1D +0 Volts,Auto-Tune,6/7/2018,8:37:08 AM,Acquisition 1 of 4: Initializing,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1190,Do Nothing,Source and Analyzer Focus,1D +0 Volts,Auto-Tune - Source and Analyzer Focus,6/7/2018,11:27:52 AM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1191,Do Nothing,Mass Calibration,1D +0 Volts,Auto-Tune - Mass Calibration,6/7/2018,11:28:56 AM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1192,Do Nothing,Gain Optimization,1D +0 Volts,Auto-Tune - Gain Optimization,6/7/2018,11:32:09 AM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1193,Do Nothing,Tune Validation,1D +0 Volts,Auto-Tune - Tune Validation,6/7/2018,11:34:13 AM,Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1194,Do Nothing,Auto-Tune,1D +0 Volts,Auto-Tune,6/7/2018,11:34:13 AM,Acquisition 4 of 4: Done,2,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1195,Do Nothing,Detector Measurement,1D +0 Volts,Detector Measurement,6/7/2018,11:36:21 AM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1196,Do Nothing,Detector Measurement,1D +0 Volts,Detector Measurement:2,6/7/2018,11:38:29 AM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
1197,Do Nothing,Detector Measurement,1D +0 Volts,Detector Measurement:3,6/7/2018,11:40:34 AM,Done,1,,1D OFN - 250-1 Split,1D OFN +0 Volts,,,
